 51 6221.392919 2.457E-31 7.823E-02.05950.065 4395.93220.75-.006030              5              2                    R  8      475663 5 9 5 5 1 8    19.0   17.0
 51 6223.192140 1.827E-25 5.085E-03.04770.051 1247.05920.67-.008250              3              0                    P 25      575663 7 9 5 5 1 8    49.0   51.0
 51 6223.545119 1.510E-27 2.595E-02.05770.063 2394.62790.75-.007179              4              1                    P 11      575663 7 9 5 5 1 8    21.0   23.0
 51 6224.111411 2.343E-31 7.969E-02.05860.064 4429.88980.75-.006144              5              2                    R  9      475663 5 9 5 5 1 8    21.0   19.0
 51 6226.723441 2.173E-31 8.110E-02.05770.063 4467.61580.75-.006262              5              2                    R 10      475663 5 9 5 5 1 8    23.0   21.0
 51 6228.397089 1.703E-27 2.642E-02.05860.064 2352.74990.75-.007049              4              1                    P 10      575663 7 9 5 5 1 8    19.0   21.0
 51 6229.228862 1.962E-31 8.247E-02.05690.062 4509.10880.74-.006383              5              2                    R 11      475663 5 9 5 5 1 8    25.0   23.0
 51 6229.513368 2.827E-25 5.158E-03.04830.051 1151.31500.67-.008194              3              0                    P 24      575663 7 9 5 5 1 8    47.0   49.0
 51 6231.627528 1.727E-31 8.381E-02.05610.060 4554.36700.73-.006508              5              2                    R 12      475663 5 9 5 5 1 8    27.0   25.0
 51 6233.145526 1.866E-27 2.693E-02.05950.065 2314.67390.75-.006901              4              1                    P  9      575663 7 9 5 5 1 8    17.0   19.0
 51 6233.919291 1.484E-31 8.515E-02.05530.059 4603.38890.72-.006635              5              2                    R 13      475663 5 9 5 5 1 8    29.0   27.0
 51 6235.733098 4.284E-25 5.233E-03.04900.052 1059.37180.67-.007600              3              0                    P 23      575663 7 9 5 5 1 2    45.0   47.0
 51 6236.104004 1.246E-31 8.648E-02.05450.059 4656.17240.71-.006764              5              2                    R 14      475663 5 9 5 5 1 8    31.0   29.0
 51 6237.790261 1.983E-27 2.750E-02.06060.066 2280.40120.75-.006732              4              1                    P  8      575663 7 9 5 5 1 8    15.0   17.0
 51 6241.851218 6.360E-25 5.309E-03.04960.053  971.23320.67-.007600              3              0                    P 22      575663 7 9 5 5 1 2    43.0   45.0
 51 6242.331155 2.037E-27 2.813E-02.06180.068 2249.93340.75-.006537              4              1                    P  7      575663 7 9 5 5 1 8    13.0   15.0
 51 6246.768175 2.011E-27 2.888E-02.06320.069 2223.27140.74-.006307              4              1                    P  6      575663 7 9 5 5 1 8    11.0   13.0
 51 6247.867513 9.253E-25 5.387E-03.05030.053  886.90240.67-.007200              3              0                    P 21      575663 7 9 5 5 1 2    41.0   43.0
 51 6251.100895 1.895E-27 2.982E-02.06510.071 2200.41640.74-.006033              4              1                    P  5      575663 7 9 5 5 1 8     9.0   11.0
 51 6253.781898 1.318E-24 5.466E-03.05100.054  806.38280.67-.006500              3              0                    P 20      575663 7 9 5 5 1 2    39.0   41.0
 51 6255.329532 1.684E-27 3.108E-02.06770.074 2181.36920.74-.005701              4              1                    P  4      475663 5 9 5 5 1 8     7.0    9.0
 51 6259.453727 1.376E-27 3.308E-02.07120.077 2166.13050.74-.005293              4              1                    P  3      575663 7 9 5 5 1 8     5.0    7.0
 51 6259.594212 1.840E-24 5.548E-03.05170.055  729.67740.67-.005900              3              0                    P 19      575663 7 9 5 5 1 2    37.0   39.0
 51 6263.473213 9.817E-28 3.724E-02.07570.081 2154.70100.75-.004784              4              1                    P  2      575663 7 9 5 5 1 8     3.0    5.0
 51 6265.304308 2.514E-24 5.632E-03.05240.056  656.78920.68-.007400              3              0                    P 18      575663 7 9 5 5 1 2    35.0   37.0
 51 6267.388043 5.156E-28 5.662E-02.08030.087 2147.08110.76-.004137              4              1                    P  1      575663 7 9 5 5 1 8     1.0    3.0
 51 6270.912047 3.360E-24 5.718E-03.05310.057  587.72090.69-.006900              3              0                    P 17      575663 7 9 5 5 1 2    33.0   35.0
 51 6274.903207 5.382E-28 1.939E-02.08030.087 2143.27110.76-.005096              4              1                    R  0      475663 5 9 5 5 1 8     3.0    1.0
 51 6276.417256 4.394E-24 5.806E-03.05380.058  522.47510.70-.007000              3              0                    P 16      575663 7 9 5 5 1 2    31.0   33.0
 51 6278.503029 1.070E-27 2.358E-02.07570.081 2147.08110.75-.005275              4              1                    R  1      575663 7 9 5 5 1 8     5.0    3.0
 51 6281.819773 5.619E-24 5.898E-03.05450.059  461.05440.71-.007400              3              0                    P 15      575663 7 9 5 5 1 2    29.0   31.0
 51 6281.997688 1.566E-27 2.561E-02.07120.077 2154.70100.74-.005409              4              1                    R  2      575663 7 9 5 5 1 8     7.0    5.0
 51 6285.386843 1.999E-27 2.691E-02.06770.074 2166.13050.74-.005520              4              1                    R  3      575663 7 9 5 5 1 8     9.0    7.0
 51 6287.119539 7.022E-24 5.994E-03.05530.059  403.46120.72-.007300              3              0                    P 14      575663 7 9 5 5 1 2    27.0   29.0
 51 6288.670386 2.350E-27 2.790E-02.06510.071 2181.36920.74-.005620              4              1                    R  4      575663 7 9 5 5 1 8    11.0    9.0
 51 6291.848208 2.602E-27 2.871E-02.06320.069 2200.41640.74-.005718              4              1                    R  5      575663 7 9 5 5 1 8    13.0   11.0
 51 6292.316330 8.569E-24 6.093E-03.05610.060  349.69750.73-.006900              3              0                    P 13      575663 7 9 5 5 1 2    25.0   27.0
 51 6294.920111 2.751E-27 2.943E-02.06180.068 2223.27140.75-.005818              4              1                    R  6      475663 5 9 5 5 1 8    15.0   13.0
 51 6297.410000 1.020E-23 6.198E-03.05690.062  299.76560.74-.006800              3              0                    P 12      575663 7 9 5 5 1 2    23.0   25.0
 51 6297.886023 2.797E-27 3.007E-02.06060.066 2249.93340.75-.005922              4              1                    R  7      575663 7 9 5 5 1 8    17.0   15.0
 51 6300.745763 2.748E-27 3.068E-02.05950.065 2280.40120.75-.006030              4              1                    R  8      575663 7 9 5 5 1 8    19.0   17.0
 51 6302.400477 1.185E-23 6.308E-03.05770.063  253.66720.75-.006800              3              0                    P 11      575663 7 9 5 5 1 2    21.0   23.0
 51 6303.499142 2.616E-27 3.126E-02.05860.064 2314.67390.75-.006144              4              1                    R  9      575663 7 9 5 5 1 8    21.0   19.0
 51 6306.146093 2.422E-27 3.183E-02.05770.063 2352.74990.75-.006262              4              1                    R 10      575663 7 9 5 5 1 8    23.0   21.0
 51 6307.287520 1.339E-23 6.425E-03.05860.064  211.40410.75-.006600              3              0                    P 10      575663 7 9 5 5 1 2    19.0   21.0
 51 6308.686383 2.183E-27 3.237E-02.05690.062 2394.62790.74-.006383              4              1                    R 11      575663 7 9 5 5 1 8    25.0   23.0
 51 6311.119977 1.919E-27 3.291E-02.05610.060 2440.30620.73-.006508              4              1                    R 12      575663 7 9 5 5 1 8    27.0   25.0
 51 6312.071029 1.470E-23 6.552E-03.05950.065  172.97800.75-.006700              3              0                    P  9      575663 7 9 5 5 1 2    17.0   19.0
 51 6313.446622 1.646E-27 3.345E-02.05530.059 2489.78310.72-.006635              4              1                    R 13      575663 7 9 5 5 1 8    29.0   27.0
 51 6315.666195 1.378E-27 3.398E-02.05450.059 2543.05670.71-.006764              4              1                    R 14      575663 7 9 5 5 1 8    31.0   29.0
 51 6316.750848 1.565E-23 6.691E-03.06060.066  138.39040.75-.006700              3              0                    P  8      575663 7 9 5 5 1 2    15.0   17.0
 51 6317.778566 1.129E-27 3.450E-02.05380.058 2600.12490.70-.006894              4              1                    R 15      575663 7 9 5 5 1 8    33.0   31.0
 51 6319.783685 9.033E-28 3.504E-02.05310.057 2660.98550.69-.007024              4              1                    R 16      575663 7 9 5 5 1 8    35.0   33.0
 51 6321.326849 1.610E-23 6.849E-03.06180.068  107.64240.75-.006400              3              0                    P  7      575663 7 9 5 5 1 2    13.0   15.0
 51 6321.681161 7.075E-28 3.557E-02.05240.056 2725.63610.68-.007154              4              1                    R 17      575663 7 9 5 5 1 8    37.0   35.0
 51 6323.471020 5.424E-28 3.610E-02.05170.055 2794.07430.67-.007283              4              1                    R 18      575663 7 9 5 5 1 8    39.0   37.0
 51 6325.153390 4.071E-28 3.664E-02.05100.054 2866.29750.67-.007411              4              1                    R 19      575663 7 9 5 5 1 8    41.0   39.0
 51 6325.798857 1.591E-23 7.033E-03.06320.069   80.73540.74-.006000              3              0                    P  6      575663 7 9 5 5 1 2    11.0   13.0
 51 6326.727362 2.993E-28 3.717E-02.05030.053 2942.30280.67-.007538              4              1                    R 20      575663 7 9 5 5 1 8    43.0   41.0
 51 6328.193409 2.156E-28 3.772E-02.04960.053 3022.08730.67-.007663              4              1                    R 21      475663 5 9 5 5 1 8    45.0   43.0
 51 6329.551265 1.521E-28 3.826E-02.04900.052 3105.64790.67-.007786              4              1                    R 22      475663 5 9 5 5 1 8    47.0   45.0
 51 6330.166716 1.502E-23 7.262E-03.06510.071   57.67040.74-.006100              3              0                    P  5      575663 7 9 5 5 1 2     9.0   11.0
 51 6330.800904 1.052E-28 3.881E-02.04830.051 3192.98150.67-.007907              4              1                    R 23      575663 7 9 5 5 1 8    49.0   47.0
 51 6331.941703 7.128E-29 3.937E-02.04770.051 3284.08460.67-.008027              4              1                    R 24      475663 5 9 5 5 1 8    51.0   49.0
 51 6332.973991 4.736E-29 3.993E-02.04710.050 3378.95370.67-.008143              4              1                    R 25      475663 5 9 5 5 1 8    53.0   51.0
 51 6333.897463 3.085E-29 4.050E-02.04650.049 3477.58510.67-.008258              4              1                    R 26      475663 5 9 5 5 1 8    55.0   53.0
 51 6334.430342 1.336E-23 7.573E-03.06770.074   38.44810.74-.005300              3              0                    P  4      575663 7 9 5 5 1 2     7.0    9.0
 51 6334.711972 1.971E-29 4.107E-02.04600.049 3579.97510.67-.008370              4              1                    R 27      475663 5 9 5 5 1 8    57.0   55.0
 51 6335.417372 1.234E-29 4.165E-02.04540.048 3686.11980.67-.008480              4              1                    R 28      475663 5 9 5 5 1 8    59.0   57.0
 51 6336.013515 7.584E-30 4.223E-02.04480.047 3796.01490.67-.008588              4              1                    R 29      475663 5 9 5 5 1 8    61.0   59.0
 51 6336.500257 4.571E-30 4.283E-02.04430.047 3909.65620.67-.008693              4              1                    R 30      475663 5 9 5 5 1 8    63.0   61.0
 51 6336.877449 2.702E-30 4.342E-02.04380.046 4027.03950.67-.008795              4              1                    R 31      475663 5 9 5 5 1 8    65.0   63.0
 51 6337.115032 1.467E-31 4.650E-02.04130.044 4669.92000.67-.009274              4              1                    R 36      475663 5 9 5 5 1 8    75.0   73.0
 51 6337.144945 1.568E-30 4.403E-02.04320.046 4148.16010.67-.008896              4              1                    R 32      475663 5 9 5 5 1 8    67.0   65.0
 51 6337.287789 2.729E-31 4.587E-02.04170.044 4533.89830.67-.009183              4              1                    R 35      475663 5 9 5 5 1 8    73.0   71.0
 51 6337.302599 8.919E-31 4.463E-02.04270.045 4273.01330.67-.008994              4              1                    R 33      475663 5 9 5 5 1 8    69.0   67.0
 51 6337.350262 4.980E-31 4.525E-02.04220.045 4401.59430.67-.009089              4              1                    R 34      475663 5 9 5 5 1 8    71.0   69.0
 51 6338.589513 1.093E-23 8.061E-03.07120.077   23.06950.74-.004800              3              0                    P  3      575663 7 9 5 5 1 2     5.0    7.0
 51 6342.644120 7.805E-24 9.081E-03.07570.081   11.53500.75-.004100              3              0                    P  2      575663 7 9 5 5 1 2     3.0    5.0
 51 6346.594019 4.102E-24 1.381E-02.08030.087    3.84500.76-.004900              3              0                    P  1      575663 7 9 5 5 1 2     1.0    3.0
 51 6354.179077 4.286E-24 4.732E-03.08030.087    0.00000.76-.003100              3              0                    R  0      575663 7 9 5 5 1 2     3.0    1.0
 51 6357.813951 8.519E-24 5.757E-03.07570.081    3.84500.75-.003700              3              0                    R  1      575663 7 9 5 5 1 2     5.0    3.0
 51 6361.343496 1.247E-23 6.253E-03.07120.077   11.53500.74-.004900              3              0                    R  2      575663 7 9 5 5 1 2     7.0    5.0
 51 6364.767625 1.591E-23 6.576E-03.06770.074   23.06950.74-.005100              3              0                    R  3      575663 7 9 5 5 1 2     9.0    7.0
 51 6368.086139 1.870E-23 6.818E-03.06510.071   38.44810.74-.005100              3              0                    R  4      575663 7 9 5 5 1 2    11.0    9.0
 51 6371.298912 2.070E-23 7.019E-03.06320.069   57.67040.74-.005500              3              0                    R  5      575663 7 9 5 5 1 2    13.0   11.0
 51 6374.405801 2.186E-23 7.195E-03.06180.068   80.73540.75-.005500              3              0                    R  6      575663 7 9 5 5 1 2    15.0   13.0
 51 6377.406631 2.221E-23 7.356E-03.06060.066  107.64240.75-.005700              3              0                    R  7      575663 7 9 5 5 1 2    17.0   15.0
 51 6380.301304 2.179E-23 7.507E-03.05950.065  138.39040.75-.006000              3              0                    R  8      575663 7 9 5 5 1 2    19.0   17.0
 51 6383.089615 2.074E-23 7.652E-03.05860.064  172.97800.75-.005800              3              0                    R  9      575663 7 9 5 5 1 2    21.0   19.0
 51 6385.771467 1.917E-23 7.791E-03.05770.063  211.40410.75-.006000              3              0                    R 10      575663 7 9 5 5 1 2    23.0   21.0
 51 6388.346703 1.725E-23 7.929E-03.05690.062  253.66720.74-.006100              3              0                    R 11      575663 7 9 5 5 1 2    25.0   23.0
 51 6390.815157 1.513E-23 8.063E-03.05610.060  299.76560.73-.006000              3              0                    R 12      575663 7 9 5 5 1 2    27.0   25.0
 51 6393.176699 1.295E-23 8.197E-03.05530.059  349.69750.72-.006300              3              0                    R 13      575663 7 9 5 5 1 2    29.0   27.0
 51 6395.431189 1.082E-23 8.330E-03.05450.059  403.46120.71-.006400              3              0                    R 14      575663 7 9 5 5 1 2    31.0   29.0
 51 6397.578443 8.844E-24 8.462E-03.05380.058  461.05440.70-.006400              3              0                    R 15      575663 7 9 5 5 1 2    33.0   31.0
 51 6399.618362 7.063E-24 8.595E-03.05310.057  522.47510.69-.006700              3              0                    R 16      575663 7 9 5 5 1 2    35.0   33.0
 51 6401.550782 5.519E-24 8.727E-03.05240.056  587.72090.68-.007100              3              0                    R 17      575663 7 9 5 5 1 2    37.0   35.0
 51 6403.375541 4.219E-24 8.861E-03.05170.055  656.78920.67-.008000              3              0                    R 18      575663 7 9 5 5 1 2    39.0   37.0
 51 6405.092514 3.158E-24 8.995E-03.05100.054  729.67740.67-.008000              3              0                    R 19      575663 7 9 5 5 1 2    41.0   39.0
 51 6406.701553 2.314E-24 9.130E-03.05030.053  806.38280.67-.008000              3              0                    R 20      575663 7 9 5 5 1 2    43.0   41.0
 51 6407.338131 1.335E-31 1.353E-02.03620.038 4488.00120.67-.010208              3              0                    R 48      475663 5 9 5 5 1 8    99.0   97.0
 51 6408.202500 1.661E-24 9.266E-03.04960.053  886.90240.67-.008000              3              0                    R 21      575663 7 9 5 5 1 2    45.0   43.0
 51 6408.810713 3.121E-31 1.335E-02.03660.039 4306.13750.67-.010140              3              0                    R 47      475663 5 9 5 5 1 8    97.0   95.0
 51 6409.595198 1.168E-24 9.403E-03.04900.052  971.23320.67-.008000              3              0                    R 22      575663 7 9 5 5 1 2    47.0   45.0
 51 6410.171260 7.167E-31 1.316E-02.03700.039 4127.95390.67-.010071              3              0                    R 46      475663 5 9 5 5 1 8    95.0   93.0
 51 6410.879558 8.047E-25 9.542E-03.04830.051 1059.37180.67-.008000              3              0                    R 23      575663 7 9 5 5 1 2    49.0   47.0
 51 6411.419918 1.616E-30 1.299E-02.03740.040 3953.45740.67-.009999              3              0                    R 45      475663 5 9 5 5 1 8    93.0   91.0
 51 6412.055352 5.433E-25 9.681E-03.04770.051 1151.31500.67-.008027              3              0                    R 24      675663 8 9 5 5 1 8    51.0   49.0
 51 6412.556836 3.576E-30 1.281E-02.03780.040 3782.65460.67-.009927              3              0                    R 44      475663 5 9 5 5 1 8    91.0   89.0
 51 6413.122503 3.595E-25 9.822E-03.04710.050 1247.05920.67-.008143              3              0                    R 25      575663 7 9 5 5 1 8    53.0   51.0
 51 6413.582161 7.770E-30 1.264E-02.03820.040 3615.55210.67-.009852              3              0                    R 43      475663 5 9 5 5 1 8    89.0   87.0
 51 6414.080824 2.332E-25 9.965E-03.04650.049 1346.60080.67-.008258              3              0                    R 26      575663 7 9 5 5 1 8    55.0   53.0
 51 6414.496039 1.657E-29 1.247E-02.03860.041 3452.15630.67-.009775              3              0                    R 42      475663 5 9 5 5 1 8    87.0   85.0
 51 6414.930182 1.484E-25 1.011E-02.04600.049 1449.93590.67-.008370              3              0                    R 27      575663 7 9 5 5 1 8    57.0   55.0
 51 6415.298617 3.470E-29 1.229E-02.03900.041 3292.47340.67-.009697              3              0                    R 41      475663 5 9 5 5 1 8    85.0   83.0
 51 6415.670438 9.252E-26 1.025E-02.04540.048 1557.06070.67-.008480              3              0                    R 28      675663 8 9 5 5 1 8    59.0   57.0
 51 6415.990163 7.131E-29 1.213E-02.03950.042 3136.50950.67-.009616              3              0                    R 40      575663 7 9 5 5 1 8    83.0   81.0
 51 6416.301440 5.658E-26 1.040E-02.04480.047 1667.97090.67-.008588              3              0                    R 29      575663 7 9 5 5 1 8    61.0   59.0
 51 6416.570446 1.438E-28 1.196E-02.03990.042 2984.27070.67-.009534              3              0                    R 39      575663 7 9 5 5 1 8    81.0   79.0
 51 6416.823044 3.394E-26 1.055E-02.04430.047 1782.66240.67-.008693              3              0                    R 30      575663 7 9 5 5 1 8    63.0   61.0
 51 6417.040000 2.847E-28 1.180E-02.04030.043 2835.76270.67-.009449              3              0                    R 38      575663 7 9 5 5 1 8    79.0   77.0
 51 6417.235084 1.997E-26 1.070E-02.04380.046 1901.13080.67-.008795              3              0                    R 31      575663 7 9 5 5 1 8    65.0   63.0
 51 6417.398816 5.531E-28 1.163E-02.04080.043 2690.99130.67-.009363              3              0                    R 37      575663 7 9 5 5 1 8    77.0   75.0
 51 6417.537471 1.152E-26 1.086E-02.04320.046 2023.37150.67-.008896              3              0                    R 32      575663 7 9 5 5 1 8    67.0   65.0
 51 6417.647097 1.055E-27 1.147E-02.04130.044 2549.96200.67-.009274              3              0                    R 36      575663 7 9 5 5 1 8    75.0   73.0
 51 6417.730002 6.520E-27 1.100E-02.04270.045 2149.37990.67-.008994              3              0                    R 33      575663 7 9 5 5 1 8    69.0   67.0
 51 6417.785009 1.973E-27 1.132E-02.04170.044 2412.68010.67-.009183              3              0                    R 35      575663 7 9 5 5 1 8    73.0   71.0
 51 6417.812474 3.621E-27 1.116E-02.04220.045 2279.15110.67-.009089              3              0                    R 34      575663 7 9 5 5 1 8    71.0   69.0
 51 8171.272298 1.227E-31 8.680E-06.04080.043 2835.76270.67-.011942              4              0                    P 38      475623 5 8 5 5 1 8    75.0   77.0
 51 8179.208924 1.021E-31 1.021E-04.04830.051 3284.08460.67-.010877              5              1                    P 24      475663 5 8 5 5 1 8    47.0   49.0
 51 8180.194792 2.529E-31 9.117E-06.04130.044 2690.99130.67-.011873              4              0                    P 37      475623 5 8 5 5 1 8    73.0   75.0
 51 8186.198414 1.579E-31 1.061E-04.04900.052 3192.98150.67-.010790              5              1                    P 23      475663 5 8 5 5 1 8    45.0   47.0
 51 8188.982657 5.113E-31 9.570E-06.04170.044 2549.96200.67-.011803              4              0                    P 36      475623 5 8 5 5 1 8    71.0   73.0
 51 8193.051269 2.393E-31 1.103E-04.04960.053 3105.64790.67-.010701              5              1                    P 22      475663 5 8 5 5 1 8    43.0   45.0
 51 8197.635752 1.014E-30 1.004E-05.04220.045 2412.68010.67-.011733              4              0                    P 35      475623 5 8 5 5 1 8    69.0   71.0
 51 8199.767345 3.552E-31 1.146E-04.05030.053 3022.08730.67-.010609              5              1                    P 21      475663 5 8 5 5 1 8    41.0   43.0
 51 8206.153935 1.972E-30 1.053E-05.04270.045 2279.15110.67-.011661              4              0                    P 34      475623 5 8 5 5 1 8    67.0   69.0
 51 8206.346497 5.165E-31 1.190E-04.05100.054 2942.30280.67-.010514              5              1                    P 20      475663 5 8 5 5 1 8    39.0   41.0
 51 8212.788580 7.352E-31 1.236E-04.05170.055 2866.29750.67-.010415              5              1                    P 19      475663 5 8 5 5 1 8    37.0   39.0
 51 8214.537065 3.761E-30 1.104E-05.04320.046 2149.37990.67-.011588              4              0                    P 33      475623 5 8 5 5 1 8    65.0   67.0
 51 8219.093449 1.024E-30 1.284E-04.05240.056 2794.07430.68-.010313              5              1                    P 18      475663 5 8 5 5 1 8    35.0   37.0
 51 8222.784997 7.031E-30 1.156E-05.04380.046 2023.37150.67-.011515              4              0                    P 32      475623 5 8 5 5 1 8    63.0   65.0
 51 8225.260958 1.397E-30 1.333E-04.05310.057 2725.63610.69-.010207              5              1                    P 17      475663 5 8 5 5 1 8    33.0   35.0
 51 8230.897591 1.289E-29 1.211E-05.04430.047 1901.13080.67-.011440              4              0                    P 31      475623 5 8 5 5 1 8    61.0   63.0
 51 8231.290961 1.863E-30 1.384E-04.05380.058 2660.98550.70-.010095              5              1                    P 16      475663 5 8 5 5 1 8    31.0   33.0
 51 8237.183314 2.429E-30 1.437E-04.05450.059 2600.12490.71-.009978              5              1                    P 15      475663 5 8 5 5 1 8    29.0   31.0
 51 8238.874703 2.317E-29 1.268E-05.04480.047 1782.66240.67-.011364              4              0                    P 30      485623 5 8 5 5 1 8    59.0   61.0
 51 8242.937870 3.095E-30 1.492E-04.05530.059 2543.05670.72-.009853              5              1                    P 14      475663 5 8 5 5 1 8    27.0   29.0
 51 8246.716188 4.082E-29 1.326E-05.04540.048 1667.97090.67-.011286              4              0                    P 29      485623 5 8 5 5 1 8    57.0   59.0
 51 8248.554482 3.851E-30 1.550E-04.05610.060 2489.78310.73-.009719              5              1                    P 13      475663 5 8 5 5 1 8    25.0   27.0
 51 8254.033006 4.675E-30 1.610E-04.05690.062 2440.30620.74-.009576              5              1                    P 12      475663 5 8 5 5 1 8    23.0   25.0
 51 8254.421903 7.049E-29 1.387E-05.04600.049 1557.06070.67-.011208              4              0                    P 28      485623 5 8 5 5 1 8    55.0   57.0
 51 8259.373294 5.532E-30 1.673E-04.05770.063 2394.62790.75-.009419              5              1                    P 11      475663 5 8 5 5 1 8    21.0   23.0
 51 8261.991704 1.193E-28 1.450E-05.04650.049 1449.93590.67-.011127              4              0                    P 27      485623 5 8 5 5 1 8    53.0   55.0
 51 8264.575201 6.371E-30 1.740E-04.05860.064 2352.74990.75-.009248              5              1                    P 10      475663 5 8 5 5 1 8    19.0   21.0
 51 8269.425448 1.979E-28 1.516E-05.04710.050 1346.60080.67-.011046              4              0                    P 26      485623 5 8 5 5 1 8    51.0   53.0
 51 8269.638580 7.130E-30 1.811E-04.05950.065 2314.67390.75-.009057              5              1                    P  9      475663 5 8 5 5 1 8    17.0   19.0
 51 8274.563284 7.735E-30 1.887E-04.06060.066 2280.40120.75-.008842              5              1                    P  8      475663 5 8 5 5 1 8    15.0   17.0
 51 8276.722988 3.217E-28 1.583E-05.04770.051 1247.05920.67-.010962              4              0                    P 25      485623 5 8 5 5 1 8    49.0   51.0
 51 8279.349167 8.108E-30 1.971E-04.06180.068 2249.93340.75-.008596              5              1                    P  7      475663 5 8 5 5 1 8    13.0   15.0
 51 8283.884181 5.123E-28 1.653E-05.04830.051 1151.31500.67-.010877              4              0                    P 24      485623 5 8 5 5 1 8    47.0   49.0
 51 8283.996082 8.171E-30 2.064E-04.06320.069 2223.27140.74-.008311              5              1                    P  6      475663 5 8 5 5 1 8    11.0   13.0
 51 8288.503883 7.857E-30 2.173E-04.06510.071 2200.41640.74-.007975              5              1                    P  5      475663 5 8 5 5 1 8     9.0   11.0
 51 8290.908881 7.993E-28 1.726E-05.04900.052 1059.37180.67-.010790              4              0                    P 23      485623 5 8 5 5 1 8    45.0   47.0
 51 8292.872423 7.119E-30 2.310E-04.06770.074 2181.36920.74-.007571              5              1                    P  4      475663 5 8 5 5 1 8     7.0    9.0
 51 8297.101555 5.935E-30 2.506E-04.07120.077 2166.13050.74-.007077              5              1                    P  3      475663 5 8 5 5 1 8     5.0    7.0
 51 8297.796944 1.221E-27 1.801E-05.04960.053  971.23320.67-.010701              4              0                    P 22      485623 5 8 5 5 1 8    43.0   45.0
 51 8301.191133 4.317E-30 2.877E-04.07570.081 2154.70100.75-.006461              5              1                    P  2      475663 5 8 5 5 1 8     3.0    5.0
 51 8304.548223 1.828E-27 1.879E-05.05030.053  886.90240.67-.010609              4              0                    P 21      485623 5 8 5 5 1 8    41.0   43.0
 51 8305.141009 2.311E-30 4.457E-04.08030.087 2147.08110.76-.005676              5              1                    P  1      475663 5 8 5 5 1 8     1.0    3.0
 51 8311.162574 2.677E-27 1.960E-05.05100.054  806.38280.67-.010514              4              0                    P 20      485663 5 8 5 5 1 8    39.0   41.0
 51 8312.621068 2.505E-30 1.584E-04.08030.087 2143.27110.76-.006635              5              1                    R  0      475663 5 8 5 5 1 8     3.0    1.0
 51 8316.150958 5.073E-30 1.962E-04.07570.081 2147.08110.75-.006951              5              1                    R  1      475663 5 8 5 5 1 8     5.0    3.0
 51 8317.639850 3.840E-27 2.044E-05.05170.055  729.67740.67-.010415              4              0                    P 19      485663 5 8 5 5 1 8    37.0   39.0
 51 8319.540559 7.561E-30 2.169E-04.07120.077 2154.70100.74-.007193              5              1                    R  2      475663 5 8 5 5 1 8     7.0    5.0
 51 8322.789724 9.833E-30 2.321E-04.06770.074 2166.13050.74-.007390              5              1                    R  3      475663 5 8 5 5 1 8     9.0    7.0
 51 8323.979906 5.388E-27 2.131E-05.05240.056  656.78920.68-.010313              4              0                    P 18      485663 5 8 5 5 1 8    35.0   37.0
 51 8325.898306 1.177E-29 2.449E-04.06510.071 2181.36920.74-.007563              5              1                    R  4      475663 5 8 5 5 1 8    11.0    9.0
 51 8328.866158 1.326E-29 2.565E-04.06320.069 2200.41640.74-.007723              5              1                    R  5      475663 5 8 5 5 1 8    13.0   11.0
 51 8330.182595 7.397E-27 2.221E-05.05310.057  587.72090.69-.010207              4              0                    P 17      485663 5 8 5 5 1 8    33.0   35.0
 51 8331.693133 1.427E-29 2.674E-04.06180.068 2223.27140.75-.007877              5              1                    R  6      475663 5 8 5 5 1 8    15.0   13.0
 51 8334.379085 1.476E-29 2.780E-04.06060.066 2249.93340.75-.008031              5              1                    R  7      475663 5 8 5 5 1 8    17.0   15.0
 51 8336.247772 9.930E-27 2.315E-05.05380.058  522.47510.70-.010095              4              0                    P 16      485663 5 8 5 5 1 8    31.0   33.0
 51 8336.923865 1.475E-29 2.885E-04.05950.065 2280.40120.75-.008186              5              1                    R  8      475663 5 8 5 5 1 8    19.0   17.0
 51 8339.327328 1.429E-29 2.989E-04.05860.064 2314.67390.75-.008343              5              1                    R  9      475663 5 8 5 5 1 8    21.0   19.0
 51 8341.589326 1.346E-29 3.093E-04.05770.063 2352.74990.75-.008502              5              1                    R 10      475663 5 8 5 5 1 8    23.0   21.0
 51 8342.175289 1.303E-26 2.412E-05.05450.059  461.05440.71-.009978              4              0                    P 15      485663 5 8 5 5 1 8    29.0   31.0
 51 8343.709712 1.233E-29 3.199E-04.05690.062 2394.62790.74-.008663              5              1                    R 11      475663 5 8 5 5 1 8    25.0   23.0
 51 8345.688340 1.102E-29 3.305E-04.05610.060 2440.30620.73-.008826              5              1                    R 12      475663 5 8 5 5 1 8    27.0   25.0
 51 8347.525062 9.604E-30 3.413E-04.05530.059 2489.78310.72-.008991              5              1                    R 13      475663 5 8 5 5 1 8    29.0   27.0
 51 8347.965002 1.670E-26 2.514E-05.05530.059  403.46120.72-.009853              4              0                    P 14      485663 5 8 5 5 1 8    27.0   29.0
 51 8349.219731 8.175E-30 3.523E-04.05450.059 2543.05670.71-.009156              5              1                    R 14      475663 5 8 5 5 1 8    31.0   29.0
 51 8350.772201 6.801E-30 3.634E-04.05380.058 2600.12490.70-.009321              5              1                    R 15      475663 5 8 5 5 1 8    33.0   31.0
 51 8352.182324 5.532E-30 3.748E-04.05310.057 2660.98550.69-.009485              5              1                    R 16      475663 5 8 5 5 1 8    35.0   33.0
